item_id_enc,category_id,parent_id,item_popularity,category_popularity,parent_popularity
91723,283.0,1579,11,70946,80723
234548,993.0,132,2,4053,5491
70105,515.0,1368,1,437,468
214717,1098.0,897,1,5,2282
196394,,-1,1,0,590631
206444,227.0,602,2,52466,52865
195262,,-1,43,0,590631
66204,227.0,602,31,52466,52865
61609,776.0,727,3,78927,80906
160697,46.0,1519,1,1050,3421
130492,455.0,1678,2,101,476
137333,869.0,679,29,532,4689
33864,653.0,-1,32,1360,590631
102874,159.0,1028,1,60445,60669
55272,,-1,1,0,590631
224391,839.0,33,2,66622,68188
141124,,-1,1,0,590631
22925,,-1,17,0,590631
101532,790.0,1492,43,271166,276977
187509,28.0,1604,8,24871,29698
231168,,-1,9,0,590631
14484,678.0,250,2,64043,82373
41790,,-1,632,0,590631
230111,38.0,418,1,1848,6223
93692,764.0,1370,4,62573,62592
124989,689.0,207,2,23918,24621
157766,917.0,1374,4,62155,62171
193250,917.0,1374,2,62155,62171
96397,112.0,381,1,66052,66282
195961,917.0,1374,4,62155,62171
120857,776.0,727,14,78927,80906
160073,575.0,1257,1,1090,3061
213700,227.0,602,15,52466,52865
160207,28.0,1604,20,24871,29698
155028,,-1,1,0,590631
9614,456.0,1125,2,1329,2582
166851,364.0,711,15,68301,68312
203271,839.0,33,33,66622,68188
183929,1036.0,1420,14,25717,25773
145964,776.0,727,2,78927,80906
190342,364.0,711,28,68301,68312
154858,764.0,1370,2,62573,62592
52413,888.0,866,1,234988,235872
209628,764.0,1370,3,62573,62592
150350,764.0,1370,4,62573,62592
80363,364.0,711,7,68301,68312
160782,1042.0,1065,19,199,1552
81678,888.0,866,1,234988,235872
124069,591.0,933,13,18513,87386
139221,839.0,33,2,66622,68188
138544,165.0,14,1,58,1710
123417,764.0,1370,6,62573,62592
5237,888.0,866,16,234988,235872
88058,784.0,38,2,3423,3478
101996,776.0,727,1,78927,80906
124172,6.0,933,6,68197,87386
170840,558.0,92,1,7430,13098
67869,112.0,381,3,66052,66282
34519,321.0,1505,16,51,51
53847,152.0,1329,2,1790,1840
187185,159.0,1028,3,60445,60669
23588,227.0,602,4,52466,52865
212470,410.0,894,3,1009,1263
54820,6.0,933,1,68197,87386
38988,28.0,1604,39,24871,29698
116978,790.0,1492,1,271166,276977
198364,112.0,381,4,66052,66282
207170,1051.0,955,2,496,497
39057,839.0,33,3,66622,68188
73125,348.0,1499,1,21108,21418
130759,797.0,213,1,1594,1662
186766,202.0,1008,1,68054,68963
24882,678.0,250,4,64043,82373
232273,543.0,250,3,119,82373
42540,917.0,1374,1,62155,62171
188700,1028.0,540,11,1251,3836
207366,917.0,1374,1,62155,62171
99763,888.0,866,2,234988,235872
63683,369.0,1486,1,1174,5044
121078,720.0,305,3,6870,6944
158140,810.0,378,1,11279,13107
34185,698.0,1251,9,44115,44743
54327,888.0,866,2,234988,235872
202510,1031.0,1200,1,1029,5929
22288,888.0,866,1,234988,235872
168178,888.0,866,31,234988,235872
213633,678.0,250,1,64043,82373
222266,151.0,33,4,94,68188
168704,917.0,1374,1,62155,62171
112388,776.0,727,15,78927,80906
3592,917.0,1374,1,62155,62171
211280,410.0,894,4,1009,1263
135943,776.0,727,2,78927,80906
174273,678.0,250,3,64043,82373
150642,591.0,933,6,18513,87386
116403,686.0,594,3,7493,9219
233570,112.0,381,1,66052,66282
175803,112.0,381,8,66052,66282
193287,313.0,679,1,326,4689
101633,941.0,1492,3,4764,276977
1346,678.0,250,2,64043,82373
113242,776.0,727,8,78927,80906
44424,776.0,727,3,78927,80906
224418,159.0,1028,2,60445,60669
190859,499.0,986,4,27,1388
112799,678.0,250,4,64043,82373
24858,704.0,1426,3,147,4322
37995,,-1,14,0,590631
234923,678.0,250,1,64043,82373
142050,6.0,933,1,68197,87386
60068,480.0,1299,1,1207,1802
49219,283.0,1579,16,70946,80723
50022,19.0,750,21,9486,9486
218135,841.0,400,15,835,835
234375,671.0,1426,1,3666,4322
5233,698.0,1251,1,44115,44743
143854,839.0,33,1,66622,68188
114068,283.0,1579,1,70946,80723
35740,888.0,866,16,234988,235872
194461,764.0,1370,1,62573,62592
44833,112.0,381,2,66052,66282
59131,,-1,1,0,590631
177433,,-1,5,0,590631
145126,364.0,711,1,68301,68312
87802,364.0,711,139,68301,68312
165862,660.0,586,1,511,3409
4055,159.0,1028,3,60445,60669
179505,227.0,602,2,52466,52865
181498,415.0,666,1,2828,4979
110272,364.0,711,3,68301,68312
205182,475.0,1550,1,139,8276
43336,,-1,1,0,590631
196681,161.0,351,7,1212,9102
136013,646.0,1606,6,2119,4126
98,698.0,1251,1,44115,44743
52742,917.0,1374,1,62155,62171
148769,,-1,1,0,590631
107995,28.0,1604,3,24871,29698
180863,159.0,1028,3,60445,60669
212762,665.0,520,3,612,5030
76103,776.0,727,10,78927,80906
155150,793.0,1066,5,140,613
128550,364.0,711,2,68301,68312
145864,928.0,20,19,26829,28391
44598,764.0,1370,1,62573,62592
104451,698.0,1251,11,44115,44743
48006,678.0,250,1,64043,82373
43375,797.0,213,4,1594,1662
28784,764.0,1370,3,62573,62592
31697,917.0,1374,18,62155,62171
157071,,-1,6,0,590631
128078,689.0,207,1,23918,24621
216344,678.0,250,34,64043,82373
66988,54.0,1443,2,253,312
155292,917.0,1374,2,62155,62171
47023,253.0,1525,2,755,755
8895,810.0,378,3,11279,13107
140132,400.0,110,1,32988,33761
185677,689.0,207,2,23918,24621
12148,1036.0,1420,4,25717,25773
133499,790.0,1492,21,271166,276977
109806,,-1,3,0,590631
132509,283.0,1579,44,70946,80723
155226,364.0,711,2,68301,68312
80706,6.0,933,19,68197,87386
96682,689.0,207,3,23918,24621
228279,159.0,1028,1,60445,60669
202996,776.0,727,6,78927,80906
36109,480.0,1299,2,1207,1802
122202,364.0,711,4,68301,68312
177450,839.0,33,36,66622,68188
44755,348.0,1499,1,21108,21418
115383,159.0,1028,1,60445,60669
136840,991.0,1259,26,463,1839
132914,140.0,-1,1,702,590631
191096,698.0,1251,18,44115,44743
152993,227.0,602,42,52466,52865
145435,776.0,727,16,78927,80906
189750,810.0,378,3,11279,13107
11844,813.0,1057,6,2230,3008
202228,776.0,727,19,78927,80906
12672,450.0,1492,95,770,276977
26144,159.0,1028,3,60445,60669
130374,,-1,8,0,590631
1502,1.0,854,5,1276,1313
148835,159.0,1028,1,60445,60669
185101,277.0,1398,2,1319,1319
70246,764.0,1370,42,62573,62592
141357,159.0,1028,3,60445,60669
175317,227.0,602,4,52466,52865
1399,,-1,1,0,590631
164677,112.0,381,22,66052,66282
37367,776.0,727,7,78927,80906
145711,790.0,1492,3,271166,276977
171595,1066.0,293,2,7412,8099
228728,364.0,711,4,68301,68312
55738,561.0,395,1,1538,13033
209486,213.0,1299,1,356,1802
80691,470.0,520,18,2893,5030
149075,0.0,605,32,6543,8161
126126,227.0,602,50,52466,52865
53560,888.0,866,9,234988,235872
172832,839.0,33,2,66622,68188
59567,751.0,893,1,1236,8190
74001,227.0,602,2,52466,52865
128281,790.0,1492,26,271166,276977
120648,764.0,1370,16,62573,62592
170632,0.0,605,1,6543,8161
234940,784.0,38,1,3423,3478
99700,19.0,750,2,9486,9486
78035,678.0,250,20,64043,82373
92002,764.0,1370,9,62573,62592
109870,,-1,23,0,590631
154979,888.0,866,1,234988,235872
137039,112.0,381,7,66052,66282
168291,112.0,381,8,66052,66282
126517,917.0,1374,38,62155,62171
200190,202.0,1008,1,68054,68963
28319,6.0,933,7,68197,87386
111315,159.0,1028,1,60445,60669
31675,,-1,1,0,590631
171704,569.0,426,1,396,1867
41326,922.0,1687,1,115,2653
213690,917.0,1374,37,62155,62171
201492,,-1,39,0,590631
141735,364.0,711,1,68301,68312
78944,227.0,602,1,52466,52865
144531,987.0,1426,1,175,4322
222252,790.0,1492,1,271166,276977
138552,764.0,1370,1,62573,62592
3434,839.0,33,1,66622,68188
40607,283.0,1579,10,70946,80723
98085,698.0,1251,1,44115,44743
7923,698.0,1251,5,44115,44743
55098,764.0,1370,1,62573,62592
127918,397.0,8,2,3731,6448
136185,764.0,1370,37,62573,62592
34687,202.0,1008,4,68054,68963
223341,202.0,1008,1,68054,68963
91760,364.0,711,58,68301,68312
192631,917.0,1374,1,62155,62171
154796,6.0,933,1,68197,87386
8334,405.0,351,7,2346,9102
153332,961.0,132,1,1413,5491
89878,112.0,381,6,66052,66282
161484,59.0,995,1,340,765
202866,283.0,1579,1,70946,80723
99755,,-1,17,0,590631
8111,,-1,1,0,590631
89949,112.0,381,8,66052,66282
186590,561.0,395,27,1538,13033
226240,790.0,1492,1,271166,276977
123695,227.0,602,2,52466,52865
73758,283.0,1579,11,70946,80723
201487,917.0,1374,3,62155,62171
29647,846.0,1012,7,5944,6657
147130,6.0,933,7,68197,87386
97016,295.0,20,2,47,28391
54143,928.0,20,7,26829,28391
190244,364.0,711,2,68301,68312
66278,776.0,727,2,78927,80906
126704,787.0,609,8,27,356
176815,764.0,1370,2,62573,62592
70772,790.0,1492,2,271166,276977
162809,888.0,866,18,234988,235872
195502,961.0,132,2,1413,5491
150947,678.0,250,2,64043,82373
162179,159.0,1028,13,60445,60669
136958,765.0,1229,2,2551,4716
211110,678.0,250,14,64043,82373
218165,202.0,1008,24,68054,68963
153599,671.0,1426,1,3666,4322
221664,,-1,4,0,590631
181058,328.0,54,68,783,880
141613,364.0,711,8,68301,68312
214510,917.0,1374,2,62155,62171
92338,1078.0,1249,27,310,555
38330,790.0,1492,2,271166,276977
45077,552.0,1120,67,2416,2653
227593,202.0,1008,1,68054,68963
218556,839.0,33,2,66622,68188
146604,558.0,92,24,7430,13098
52223,348.0,1499,4,21108,21418
37510,364.0,711,2,68301,68312
220794,678.0,250,1,64043,82373
115339,,-1,41,0,590631
216282,364.0,711,1,68301,68312
11804,441.0,727,1,813,80906
117972,35.0,20,6,1396,28391
105187,689.0,207,3,23918,24621
187196,776.0,727,1,78927,80906
176328,400.0,110,3,32988,33761
178687,764.0,1370,1,62573,62592
192300,227.0,602,17,52466,52865
192501,6.0,933,5,68197,87386
187353,678.0,250,7,64043,82373
202830,283.0,1579,6,70946,80723
131917,776.0,727,2,78927,80906
26434,364.0,711,20,68301,68312
135252,776.0,727,1,78927,80906
150437,928.0,20,1,26829,28391
123641,,-1,2,0,590631
185650,678.0,250,2,64043,82373
182779,888.0,866,13,234988,235872
113640,678.0,250,2,64043,82373
52129,,-1,6,0,590631
145407,19.0,750,2,9486,9486
172823,364.0,711,3,68301,68312
109894,112.0,381,6,66052,66282
42550,219.0,1081,1,48,1838
213958,202.0,1008,1,68054,68963
96667,227.0,602,3,52466,52865
92437,709.0,25,1,151,1546
113282,6.0,933,1,68197,87386
44181,917.0,1374,3,62155,62171
51569,570.0,9,1,240,876
93640,159.0,1028,33,60445,60669
67223,213.0,1299,4,356,1802
8706,202.0,1008,14,68054,68963
217348,202.0,1008,7,68054,68963
184501,550.0,1139,3,8923,9167
65515,652.0,127,61,402,2183
183836,764.0,1370,1,62573,62592
51477,,-1,3,0,590631
75125,71.0,1579,1,8372,80723
136866,364.0,711,1,68301,68312
43678,246.0,362,1,407,3138
32557,,-1,2,0,590631
64589,,-1,4,0,590631
107782,112.0,381,3,66052,66282
14030,227.0,602,1,52466,52865
122243,888.0,866,1,234988,235872
32390,108.0,1687,1,157,2653
56922,19.0,750,1,9486,9486
203245,546.0,250,16,4068,82373
228571,917.0,1374,72,62155,62171
123227,917.0,1374,2,62155,62171
102041,202.0,1008,1,68054,68963
231026,,-1,6,0,590631
51135,698.0,1251,18,44115,44743
194565,960.0,594,2,1378,9219
205073,,-1,1,0,590631
11133,,-1,1,0,590631
50398,961.0,132,1,1413,5491
115602,6.0,933,7,68197,87386
105408,764.0,1370,1,62573,62592
189641,503.0,1604,6,4813,29698
52832,839.0,33,2,66622,68188
7751,595.0,186,5,2303,2303
216439,,-1,9,0,590631
72247,888.0,866,21,234988,235872
228309,698.0,1251,1,44115,44743
135964,730.0,1482,1,506,2469
114933,764.0,1370,2,62573,62592
182769,764.0,1370,2,62573,62592
189138,981.0,949,1,9087,9187
64524,678.0,250,193,64043,82373
69270,,-1,11,0,590631
58607,921.0,143,2,616,4274
125514,678.0,250,5,64043,82373
159460,1058.0,61,2,2235,2790
165361,790.0,1492,4,271166,276977
152405,112.0,381,1,66052,66282
166994,689.0,207,3,23918,24621
121278,112.0,381,172,66052,66282
10659,592.0,989,22,1663,3306
112675,177.0,768,1,176,1772
57625,790.0,1492,1,271166,276977
185617,790.0,1492,1,271166,276977
230944,813.0,1057,9,2230,3008
207614,283.0,1579,1,70946,80723
72849,698.0,1251,1,44115,44743
149366,1090.0,648,145,2300,2300
171167,839.0,33,3,66622,68188
113075,159.0,1028,1,60445,60669
156516,451.0,945,1,12111,16966
55870,112.0,381,4,66052,66282
204149,159.0,1028,3,60445,60669
84784,928.0,20,2,26829,28391
10283,283.0,1579,4,70946,80723
150224,159.0,1028,7,60445,60669
194490,364.0,711,5,68301,68312
122944,,-1,23,0,590631
170993,364.0,711,1,68301,68312
40340,588.0,1396,4,543,543
3889,764.0,1370,4,62573,62592
9348,713.0,1615,1,12789,13983
182169,159.0,1028,2,60445,60669
167349,790.0,1492,1,271166,276977
39051,776.0,727,3,78927,80906
57657,112.0,381,1,66052,66282
20821,689.0,207,4,23918,24621
54073,776.0,727,7,78927,80906
152389,678.0,250,1,64043,82373
85564,159.0,1028,16,60445,60669
179228,764.0,1370,1,62573,62592
137980,776.0,727,1,78927,80906
206958,503.0,1604,29,4813,29698
195765,888.0,866,14,234988,235872
51470,491.0,679,28,1445,4689
204621,202.0,1008,5,68054,68963
94896,400.0,110,10,32988,33761
222059,917.0,1374,26,62155,62171
111338,764.0,1370,1,62573,62592
22023,586.0,1519,3,2227,3421
157504,,-1,2,0,590631
106991,678.0,250,8,64043,82373
42327,917.0,1374,1,62155,62171
112988,797.0,213,8,1594,1662
218341,364.0,711,64,68301,68312
42307,776.0,727,5,78927,80906
221472,,-1,1,0,590631
228881,227.0,602,1,52466,52865
95284,695.0,959,2,813,952
27992,343.0,1290,1,43,118
147241,790.0,1492,4,271166,276977
226876,,-1,1,0,590631
172176,159.0,1028,1,60445,60669
143973,888.0,866,24,234988,235872
101278,595.0,186,4,2303,2303
177341,689.0,207,2,23918,24621
75189,112.0,381,1,66052,66282
34507,678.0,250,2,64043,82373
83798,283.0,1579,1,70946,80723
116809,869.0,679,1,532,4689
107200,917.0,1374,8,62155,62171
153113,917.0,1374,3,62155,62171
141279,917.0,1374,2,62155,62171
29126,230.0,1424,4,8926,12622
126151,928.0,20,46,26829,28391
31560,1095.0,409,1,353,353
166263,678.0,250,10,64043,82373
179494,1036.0,1420,18,25717,25773
181565,839.0,33,1,66622,68188
28866,159.0,1028,1,60445,60669
56213,159.0,1028,1,60445,60669
34496,6.0,933,2,68197,87386
72743,888.0,866,3,234988,235872
36679,159.0,1028,2,60445,60669
122753,,-1,3,0,590631
9334,810.0,378,1,11279,13107
201724,62.0,383,12,2209,2249
128549,888.0,866,4,234988,235872
105518,764.0,1370,9,62573,62592
46222,283.0,1579,11,70946,80723
174783,917.0,1374,29,62155,62171
160651,230.0,1424,31,8926,12622
158095,112.0,381,13,66052,66282
177680,466.0,1145,1,309,2976
198432,994.0,755,8,1321,1460
64056,227.0,602,7,52466,52865
62878,888.0,866,6,234988,235872
131902,917.0,1374,3,62155,62171
49911,953.0,506,52,1040,6941
33187,,-1,7,0,590631
117307,917.0,1374,1,62155,62171
144006,480.0,1299,1,1207,1802
127843,917.0,1374,7,62155,62171
28695,112.0,381,19,66052,66282
100910,917.0,1374,2,62155,62171
120600,,-1,64,0,590631
15804,227.0,602,1,52466,52865
172003,764.0,1370,4,62573,62592
51352,1066.0,293,2,7412,8099
60145,19.0,750,4,9486,9486
14813,202.0,1008,2,68054,68963
63612,888.0,866,14,234988,235872
96011,797.0,213,3,1594,1662
50364,689.0,207,5,23918,24621
4278,28.0,1604,13,24871,29698
64536,470.0,520,14,2893,5030
139675,202.0,1008,135,68054,68963
135221,364.0,711,2,68301,68312
180587,202.0,1008,236,68054,68963
163436,264.0,1009,1,482,11191
139707,,-1,5,0,590631
107144,176.0,713,48,653,653
118605,102.0,351,1,3737,9102
203752,586.0,1519,29,2227,3421
227486,202.0,1008,5,68054,68963
207256,586.0,1519,8,2227,3421
193720,776.0,727,3,78927,80906
146061,112.0,381,34,66052,66282
71890,917.0,1374,3,62155,62171
175236,678.0,250,1,64043,82373
128088,839.0,33,3,66622,68188
126496,1036.0,1420,3,25717,25773
103892,689.0,207,1,23918,24621
217273,928.0,20,1,26829,28391
18399,917.0,1374,23,62155,62171
81165,30.0,1009,1,1563,11191
33577,,-1,1,0,590631
16456,1028.0,540,4,1251,3836
207657,764.0,1370,1,62573,62592
11222,392.0,1202,1,2331,2377
210461,202.0,1008,13,68054,68963
43931,678.0,250,2,64043,82373
54003,364.0,711,6,68301,68312
18049,839.0,33,2,66622,68188
73587,917.0,1374,4,62155,62171
77020,764.0,1370,2,62573,62592
198747,713.0,1615,4,12789,13983
48210,112.0,381,3,66052,66282
194547,283.0,1579,4,70946,80723
203606,364.0,711,31,68301,68312
147205,764.0,1370,2,62573,62592
87974,112.0,381,1,66052,66282
117099,235.0,1224,6,842,7962
110562,159.0,1028,1,60445,60669
73196,159.0,1028,15,60445,60669
224764,790.0,1492,10,271166,276977
38455,,-1,561,0,590631
221225,776.0,727,2,78927,80906
101897,159.0,1028,1,60445,60669
93778,292.0,1426,32,185,4322
234111,888.0,866,21,234988,235872
53920,776.0,727,7,78927,80906
79257,283.0,1579,56,70946,80723
13115,1073.0,580,28,511,551
182780,1066.0,293,153,7412,8099
24025,713.0,1615,1,12789,13983
181017,112.0,381,16,66052,66282
177791,159.0,1028,9,60445,60669
50314,348.0,1499,2,21108,21418
12275,839.0,33,1,66622,68188
166371,364.0,711,4,68301,68312
207806,159.0,1028,8,60445,60669
36893,570.0,9,1,240,876
211648,928.0,20,1,26829,28391
89392,917.0,1374,1,62155,62171
91226,917.0,1374,200,62155,62171
181603,764.0,1370,2,62573,62592
121401,813.0,1057,1,2230,3008
80916,678.0,250,68,64043,82373
97961,776.0,727,5,78927,80906
111430,790.0,1492,1,271166,276977
171049,917.0,1374,10,62155,62171
92913,112.0,381,1,66052,66282
91541,776.0,727,52,78927,80906
170926,364.0,711,1,68301,68312
67919,87.0,71,4,561,1225
63293,,-1,15,0,590631
26069,521.0,654,5,8133,13221
112657,1068.0,947,6,836,836
120752,1058.0,61,3,2235,2790
72234,917.0,1374,1,62155,62171
214446,1077.0,1081,198,693,1838
23206,839.0,33,2,66622,68188
137025,235.0,1224,1,842,7962
37196,810.0,378,1,11279,13107
187174,,-1,1,0,590631
46459,790.0,1492,85,271166,276977
10281,888.0,866,3,234988,235872
167852,839.0,33,1,66622,68188
157334,753.0,322,2,2114,7406
122709,776.0,727,3,78927,80906
216277,839.0,33,1,66622,68188
108922,104.0,164,21,3464,3635
157713,839.0,33,41,66622,68188
132301,790.0,1492,2,271166,276977
58446,698.0,1251,5,44115,44743
200810,,-1,2,0,590631
124079,698.0,1251,6,44115,44743
197602,159.0,1028,3,60445,60669
225906,563.0,121,2,352,352
173697,764.0,1370,6,62573,62592
28365,797.0,213,2,1594,1662
220425,736.0,1600,7,631,11363
141378,776.0,727,3,78927,80906
192314,698.0,1251,3,44115,44743
47041,521.0,654,9,8133,13221
22139,,-1,2,0,590631
76506,364.0,711,2,68301,68312
12792,227.0,602,1,52466,52865
39320,,-1,3,0,590631
131833,790.0,1492,3,271166,276977
218533,550.0,1139,5,8923,9167
79737,613.0,798,6,53,1523
147818,678.0,250,1,64043,82373
29414,227.0,602,3,52466,52865
85262,764.0,1370,1,62573,62592
197377,888.0,866,1,234988,235872
119240,,-1,6,0,590631
215070,503.0,1604,6,4813,29698
213155,957.0,1306,1,713,824
197658,159.0,1028,100,60445,60669
178636,550.0,1139,7,8923,9167
19801,689.0,207,1,23918,24621
123567,917.0,1374,5,62155,62171
179951,283.0,1579,9,70946,80723
28368,202.0,1008,1,68054,68963
102977,888.0,866,2,234988,235872
74523,689.0,207,1,23918,24621
103144,591.0,933,53,18513,87386
47191,112.0,381,29,66052,66282
77143,720.0,305,8,6870,6944
26847,776.0,727,2,78927,80906
221833,283.0,1579,1,70946,80723
125651,745.0,540,7,495,3836
172411,159.0,1028,2,60445,60669
208688,6.0,933,2,68197,87386
64496,776.0,727,1,78927,80906
114518,1036.0,1420,11,25717,25773
152586,348.0,1499,2,21108,21418
167453,202.0,1008,19,68054,68963
68586,364.0,711,1,68301,68312
222860,112.0,381,25,66052,66282
49881,,-1,1,0,590631
55261,,-1,2,0,590631
59268,713.0,1615,1,12789,13983
196798,689.0,207,6,23918,24621
190109,227.0,602,13,52466,52865
196396,698.0,1251,3,44115,44743
163434,584.0,709,1,2331,2335
29986,354.0,1009,1,1007,11191
233574,848.0,1228,3,37,38
138479,283.0,1579,96,70946,80723
92438,888.0,866,5,234988,235872
178131,888.0,866,6,234988,235872
79834,591.0,933,18,18513,87386
96099,159.0,1028,1,60445,60669
138614,6.0,933,2,68197,87386
129746,917.0,1374,5,62155,62171
103959,917.0,1374,6,62155,62171
47366,,-1,7,0,590631
202119,,-1,2,0,590631
81893,456.0,1125,1,1329,2582
73712,235.0,1224,1,842,7962
187763,888.0,866,2,234988,235872
81151,159.0,1028,6,60445,60669
87283,839.0,33,12,66622,68188
100585,283.0,1579,6,70946,80723
30977,917.0,1374,1,62155,62171
135612,348.0,1499,1,21108,21418
212161,487.0,1141,2,659,1805
164535,198.0,1009,2,48,11191
37562,192.0,1181,11,303,1038
110190,364.0,711,2,68301,68312
136822,,-1,2,0,590631
170587,708.0,1101,1,1621,2120
154645,839.0,33,2,66622,68188
218268,790.0,1492,11,271166,276977
136980,698.0,1251,3,44115,44743
223921,993.0,132,1,4053,5491
183164,1036.0,1420,8,25717,25773
21107,764.0,1370,1,62573,62592
191355,104.0,164,5,3464,3635
111506,678.0,250,1,64043,82373
122893,987.0,1426,1,175,4322
225191,275.0,795,1,1011,1040
72795,776.0,727,1,78927,80906
206134,810.0,378,15,11279,13107
136469,719.0,908,1,1068,1543
184384,1081.0,1224,24,2688,7962
54646,932.0,777,35,1563,2778
194832,790.0,1492,19,271166,276977
167831,227.0,602,16,52466,52865
106956,790.0,1492,6,271166,276977
128610,764.0,1370,1,62573,62592
99387,112.0,381,1,66052,66282
20840,764.0,1370,2,62573,62592
49968,6.0,933,2,68197,87386
46785,283.0,1579,1,70946,80723
80501,6.0,933,2,68197,87386
71071,28.0,1604,7,24871,29698
218350,776.0,727,1,78927,80906
70879,441.0,727,5,813,80906
173197,64.0,206,6,398,1732
55327,,-1,1,0,590631
144354,202.0,1008,1,68054,68963
181376,839.0,33,1,66622,68188
77953,48.0,500,1,34,473
7817,6.0,933,1,68197,87386
173610,776.0,727,2,78927,80906
123878,888.0,866,2,234988,235872
234010,925.0,1591,49,158,1278
170909,776.0,727,11,78927,80906
35033,790.0,1492,17,271166,276977
155597,797.0,213,2,1594,1662
228326,364.0,711,51,68301,68312
162775,159.0,1028,1,60445,60669
71003,453.0,1630,2,77,742
160757,277.0,1398,11,1319,1319
95661,,-1,6,0,590631
8672,680.0,114,2,286,1401
210539,678.0,250,3,64043,82373
232161,621.0,798,2,307,1523
171065,776.0,727,21,78927,80906
198501,689.0,207,8,23918,24621
218790,888.0,866,8,234988,235872
92673,839.0,33,26,66622,68188
158830,227.0,602,27,52466,52865
211566,227.0,602,2,52466,52865
123017,972.0,1249,8,245,555
13147,689.0,207,4,23918,24621
135538,364.0,711,1,68301,68312
152404,348.0,1499,1,21108,21418
39917,839.0,33,32,66622,68188
127535,227.0,602,1,52466,52865
222231,1066.0,293,15,7412,8099
53039,888.0,866,1,234988,235872
137105,888.0,866,2,234988,235872
203282,1036.0,1420,6,25717,25773
96266,,-1,2,0,590631
31369,441.0,727,7,813,80906
18753,6.0,933,31,68197,87386
49801,1036.0,1420,14,25717,25773
86388,888.0,866,5,234988,235872
173811,917.0,1374,11,62155,62171
216545,1081.0,1224,5,2688,7962
82705,159.0,1028,3,60445,60669
217878,,-1,2,0,590631
39708,720.0,305,164,6870,6944
113107,124.0,104,2,1551,1786
99255,15.0,1327,3,840,840
80857,689.0,207,6,23918,24621
62553,159.0,1028,1,60445,60669
180021,,-1,6,0,590631
177958,917.0,1374,3,62155,62171
117781,364.0,711,1,68301,68312
32297,790.0,1492,1,271166,276977
13790,941.0,1492,1,4764,276977
37544,839.0,33,65,66622,68188
205782,678.0,250,3,64043,82373
224240,364.0,711,3,68301,68312
68666,888.0,866,1,234988,235872
132823,6.0,933,1,68197,87386
24130,227.0,602,1,52466,52865
106365,790.0,1492,2,271166,276977
11581,720.0,305,1,6870,6944
163345,888.0,866,2,234988,235872
155889,99.0,1667,41,330,2232
173882,189.0,586,1,2898,3409
126673,1036.0,1420,2,25717,25773
173156,678.0,250,1,64043,82373
180476,6.0,933,1,68197,87386
227176,159.0,1028,1,60445,60669
8888,1036.0,1420,22,25717,25773
198887,283.0,1579,3,70946,80723
72918,283.0,1579,5,70946,80723
227691,202.0,1008,8,68054,68963
101710,159.0,1028,6,60445,60669
122958,678.0,250,1,64043,82373
68931,776.0,727,4,78927,80906
154241,888.0,866,2,234988,235872
104889,159.0,1028,13,60445,60669
134526,678.0,250,4,64043,82373
57252,839.0,33,4,66622,68188
160816,112.0,381,45,66052,66282
57128,159.0,1028,1,60445,60669
166894,689.0,207,1,23918,24621
72099,776.0,727,4,78927,80906
152214,230.0,1424,1,8926,12622
65569,713.0,1615,3,12789,13983
95985,159.0,1028,1,60445,60669
145345,837.0,654,7,2608,13221
371,764.0,1370,1,62573,62592
4353,928.0,20,3,26829,28391
134403,558.0,92,2,7430,13098
71027,112.0,381,29,66052,66282
205509,112.0,381,1,66052,66282
143970,595.0,186,15,2303,2303
159675,,-1,109,0,590631
150136,917.0,1374,2,62155,62171
80831,678.0,250,9,64043,82373
224478,456.0,1125,6,1329,2582
127553,888.0,866,2,234988,235872
42043,6.0,933,3,68197,87386
96195,364.0,711,1,68301,68312
189958,678.0,250,2,64043,82373
211529,994.0,755,9,1321,1460
23574,283.0,1579,1,70946,80723
192020,558.0,92,5,7430,13098
99088,202.0,1008,1,68054,68963
61856,227.0,602,1,52466,52865
177119,335.0,1486,27,3137,5044
229224,,-1,1,0,590631
218074,678.0,250,1,64043,82373
94606,550.0,1139,50,8923,9167
1585,689.0,207,2,23918,24621
84891,928.0,20,2,26829,28391
187901,364.0,711,40,68301,68312
17693,1036.0,1420,1,25717,25773
151486,202.0,1008,2,68054,68963
186448,202.0,1008,4,68054,68963
675,202.0,1008,3,68054,68963
126231,713.0,1615,8,12789,13983
174181,,-1,10,0,590631
15120,810.0,378,7,11279,13107
29538,764.0,1370,2,62573,62592
64288,71.0,1579,1,8372,80723
60647,348.0,1499,13,21108,21418
169615,,-1,2,0,590631
136845,839.0,33,1,66622,68188
75479,112.0,381,8,66052,66282
201978,,-1,20,0,590631
195549,550.0,1139,1,8923,9167
50997,22.0,1550,2,513,8276
5379,335.0,1486,2,3137,5044
158075,,-1,11,0,590631
35615,364.0,711,4,68301,68312
32242,790.0,1492,1,271166,276977
136662,348.0,1499,100,21108,21418
110382,227.0,602,1,52466,52865
46097,112.0,381,1,66052,66282
88219,928.0,20,5,26829,28391
139047,364.0,711,3,68301,68312
61415,945.0,653,2,568,1520
177110,839.0,33,4,66622,68188
21465,159.0,1028,1,60445,60669
28448,696.0,989,11,1123,3306
128071,1036.0,1420,1,25717,25773
100627,776.0,727,14,78927,80906
111213,540.0,140,10,1389,6864
57215,28.0,1604,1,24871,29698
101133,960.0,594,1,1378,9219
120461,689.0,207,59,23918,24621
83370,,-1,2,0,590631
